Unnamed: 0,brand_name,watch_name,rating,number_of_reviews,price
1800,OLEVS,Men's Watch Analog Chronograph Waterproof Multifunctional Diamond Sports Silicone Strap Moon Phase Quartz Night Light Men's Watch,4.3,965.0,3040.0
1801,Sonata,Quartz Analog White Dial Brown Leather Strap Watch for Men,4.3,19.0,1795.0
1802,Police,Quartz Multifunction Golden Dial Stainless Steel Strap Watch for Men-NEPLPEWJG2118103,3.8,5.0,17600.0
1803,GUESS,Men's Stainless Steel Watch,5.0,2.0,4798.0
1804,Sonata,Sonata Chronos Quartz Brown Round Dial Men's Watch | Stainless Steel Strap Material | Watches for Men Analog - 77187KM04,4.141309359151683,523.1097279852466,5194.0
1805,Sonata,RPM Silver Dial Stainless Steel Strap Analog Watch for Men-NS77105SM06,4.0,109.0,1724.0
1806,Police,Mens 48 mm Extreme Rebel Grey Dial Leather Analog Watch - PLPEWJF2203601,3.9,9.0,23000.0
1807,Titan,Titan Mechanical Analog Silver Dial Men's Watch-90110SL01 / 90110SL01,3.7,28.0,11196.0
1808,Foce,"Men's Sleek Multifunction Rectangular Watch, Golden Case, Black Dial, Black Leather Strap, Day, Date & 24-Hour Subdials - Model F729GRL-BLACK",5.0,1.0,3412.0
1809,EDGE,"Titan Edge Analog Black Dial Men's Watch-NN1683NL01/NP1683NL01 Genuine Leather, Black Strap",4.2,48.0,11495.0
1810,Sonata,Sonata Festive 2.0 Quartz Teal Round Dial Men's Watch | Stainless Steel Strap Material | Watches for Men Analog - 77198BM01,4.6,3.0,3744.0
1811,Fastrack,Economy 2013 Analog White Dial Men's Watch NM3099SL01/NN3099SL01,4.0,1400.0,2096.0
1812,OLEVS,Watch Set for Couple Branded Analog Quartz Luxury Diamond Stainless Steel Waterproof Luminous Date His and Her Wrist Watches,4.8,8.0,7182.0
1813,NAVIFORCE,Analog Waterproof Military Quartz Leather Casual Date Calendar Men's Wrist Watch (Rose Gold),4.4,2600.0,3153.0
1814,Fastrack,Fastrack Gambit Micromotor Quartz Multifunction Black Dial Brown Stainless Steel Strap Watch for Guys - NT3309QM02,4.3,19.0,7745.0
1815,SWADESI STUFF,"Black Dial Analog Watch for Men – Brown Leather Strap, Quartz Movement",3.6,1200.0,349.0
1816,Fastrack,Fastrack Vyb Horizon Quartz Analog Green Dial Watch for Men,4.3,19.0,1793.0
1817,Sonata,Unveil Quartz Analog Black Dial Stainless Steel Strap Watch for Men-7133NM01,4.7,6.0,2309.0
1818,Titan,Titan Black and Gold Quartz Analog with Date Black Dial Stainless Steel Strap Watch for Men - NT1849NM02,4.2,20.0,5596.0
1819,Daniel Hechter,"Paris Cluny Collection Multifunction Watch for Men with Round Dial, Date Display and Wavy Pattern Silicon Strap",4.1,6.0,2776.0
1820,LIGE,Quartz Watch for Men Waterproof Big Dial Analog Digital Sport Multifunction LED Backlight Fashion Wristwatches Stopwatch Calendar Men,4.0,617.0,3099.0
1821,Acnos,Leather Trending Black Dial Analog Watch For Mens And Boys Pack Of 1,4.0,201.0,248.0
1822,Tommy Hilfiger,Silver Dial Quartz Analog with Date Watch for Men-TH1792072,3.6,14.0,8699.0
1823,Casio,Enticer Men MTP-VT01LM-1AUDF Analog Black Dial Men (A2351),4.4,11.0,2277.0
1824,Tommy Hilfiger,Multifunction Blue Dial Stainless Steel Strap Watch for Men,4.141309359151683,523.1097279852466,12799.0
1825,Titan,Analog Gold Dial Men's Watch NM1648YM02/NN1648YM02/NP1648YM02,4.3,429.0,1795.0
1826,Emporio Armani,Emporio Armani Renato Analog Black Dial Men's Watch - AR2447,4.4,1900.0,16095.0
1827,KENNETH COLE,Automatic Brown Dial Brown Stainless Steel Strap Watch for Men - KCWGY0046501MN,5.0,2.0,25999.0
1828,GOLDENIZE FASHION,"Men's Spinning Car Wheels Rolling Creative Watches for Men, Analog Watch Black Dial Stainless Steel Men's Watch Wheel Gift Wrist Luxury Watch",4.2,82.0,749.0
1829,Titan,Neo Curve Quartz Analog with Date Green Dial Stainless Steel Strap Watch for Men,5.0,4.0,5495.0
1830,SF,Venus Digital Grey Dial Men's Watch-NL7982PP04/NM7982PP04,4.0,9500.0,548.0
1831,Fastrack,Fastrack After Dark Quartz Multifunction Green Dial Black Leather Strap Watch for Guys - NS3270NL01,4.0,185.0,4315.0
1832,French Connection,French Connection Green Sunray Dial | Automatic Watch for Men's | FCA27NSM,4.141309359151683,523.1097279852466,5735.0
1833,SELLORIA,a Premium Brand Arrow Blk Boys Mens Black Wrist Watch Good Return Gift for Boys Watch for Men Pack of 1,3.1,6.0,193.0
1834,Police,Mens Urban Rebel Round Shape Black Dial Leather Analog Watch,3.1,6.0,12771.0
1835,TIMEX,Analog Watch for Man with White Round Dial & Brown Leather Strap Band Water Resistant Men's Wrist Watches - TW000U927,4.1,671.0,1977.0
1836,VILAM,VILAM Analog Unisex Watch (Blue Dial Black Colored Strap),3.9,44.0,799.0
1837,Seiko,"Analog Black Dial Men's Watch-SSB345P1 Stainless Steel, Silver Strap",4.6,169.0,24300.0
1838,Sylvi,Polyurethane Working Chronograph Premium Watch For Men (Blue-Rg-Pu),3.9,158.0,1549.0
1839,Sonata,Wedding Edit Quartz Multifunction Pink Dial Leather Strap Watch for Men,4.3,14.0,3945.0
1840,Citizen,"Stainless Steel Analog Blue Dial Men's Watch-Nk5010-51L, Band Color-Silver",4.6,136.0,40410.0
1841,Sonata,Sonata Poze Quartz Black Dial Silver Metal Strap Analog Watch for Men-SP70045SM01W,4.3,75.0,1225.0
1842,Casio,Vintage LW-204-1ADF Rose Gold Digital Dial Black Resin Strap D214,4.3,271.0,2495.0
1843,Giordano,Multi-Function Watch for Men | Rainbow Crystal Bezel | Skeleton Dial | Black Sillicon Strap,4.2,11.0,5299.0
1844,FEICE,"Men's Watch Wristwatches Chronograph Sport Watch Japanese Quartz Analog-Digital Waterproof Watches FK038 Multifunctional Luminescent Industrial Style Punk Watch-Gold, Multicolor, Strap",4.0,14.0,6999.0
1845,Tommy Hilfiger,Men's Red Stainless Steel & Silicone Strap Black Dial Analog Watch,5.0,2.0,10624.0
1846,Dezine,Men's Gold Plated Metal Wrist Watch for Men,3.4,38.0,474.0
1847,FORSINING,"Winner Fashion Mechanical Wrist Watch Triangle Racing Dial, Waterproof Golden Skeleton Dial Automatic Movement Leather Design Mechanical Watch for Men",3.9,4600.0,2799.0
1848,Sonata,Quartz Analog with Day and Date White Dial Gold Stainless Steel Strap Watch for Men - NT7078YM03,4.2,377.0,1774.0
1849,Maserati,"Classic Men's Luxury Watch, Stainless Steel Case, Quartz Movement, Stainless Steel Strap, 100M Water Resistant Timepiece, Black Dial, 2 Years Warranty - R8853108010",4.0,13.0,20149.0
1850,Citizen,"Stainless Steel Analog White Dial Men Watch-Nh9136-88A, Multi-Color Band",4.7,2.0,34110.0
1851,Sonata,Sonata Poze 7 Analog Orange Dial Silver Sheet Metal Strap Watch for Men - SP70091SM01W,4.141309359151683,523.1097279852466,1196.0
1852,LOUIS DEVIN,WT030 Stainless Steel Chain Analog Wrist Watch for Men,3.6,347.0,331.0
1853,Sonata,Poze Quartz Analog Silver Dial Metal Strap Watch for Men,3.8,22.0,1196.0
1854,KENNETH COLE,Kenneth Cole Automatic Analog Green Dial Green Silicon Strap Watch for Men - KCWGZ0076803MNW,4.141309359151683,523.1097279852466,25999.0
1855,Fastrack,Fastrack Stunners X Special Edition Quartz Green Dial Leather Analog Watch for Men,4.2,17.0,2094.0
1856,Michael Kors,Accelerator Silver Watch MK9112,4.8,6.0,14347.0
1857,PINTIME,"Irregular Men's Watch, Gold - Plated Case with Roman Numerals, Black Leather Strap, Unique Artistic Design Wristwatch for Men",4.0,10.0,7923.0
1858,French Connection,See Through Blue Square Dial with Blue Silicone Strap Automatic Watch - for Mens FCA18SUL,4.141309359151683,523.1097279852466,6864.0
1859,TISSOT,PRX Quartz Gold Dial Men's Watch T1374103302100,4.141309359151683,523.1097279852466,45000.0
1860,TIMEWEAR,Analog New Track Number Dial Leather Strap Watch for Men,3.6,311.0,279.0
1861,Shocknshop,Digital Stylish Square Dial EL Light Stainless Steel Mens Watch -WCH105,3.7,89.0,426.0
1862,Gute,"Mens Watches, Mechanical Skeleton Stainless Steel Waterproof Automatic Self-Winding Watch for Men, Luxury X Dial Steampunk Wrist Watch",3.8,1100.0,2899.0
1863,Fossil,Men's Minimalist Brown Analog Quartz Leather Watch FS6094,4.4,20.0,7995.0
1864,Acnos,"Stainless Steel Premium Brand Digital Rosegold Vintage Square Dial Unisex Wr70Ist Watch For Men Women Pack Of 1 (Wr70-Rosegold), Rose Gold Band",3.4,88.0,325.0
1865,Sylvi,Urbane Moon Black Silver Analog Watch for Men | Premium Squircle Case Black Analog Watch | Stainless Steel Strap,4.0,1.0,2029.0
1866,Diesel,"Stainless Steel Spiked Analog Silver Dial Men Watch-Dz4629, Multi-Color Band",4.9,33.0,24495.0
1867,AMERICANVIBER,"Minimalist Crono Print Date Dial with Softest Adjustable Fixable Rubber Belt Quartz Analog Wrist Watch White Textured Dial, Comfortable for Mans and Boys",5.0,8.0,388.0
1868,Fossil,Men Neutra Gold Quartz Stainless Steel Black Dial Analog Watch FS6093,4.3,4.0,14495.0
1869,GUESS,Men's Trend Casual Tonneau Diamond 43mm Watch,4.3,875.0,9095.0
1870,Sonata,SF Super Fibre Digital Dial Plastic Strap Watch for Men-NS77072PP01,4.2,1200.0,649.0
1871,Sonata,Classic Quartz Analog Blue Dial Silver Stainless Steel Strap Watch for Men-NS7987SM06W/NT7987SM06W,3.8,19.0,894.0
1872,Citizen,Stainless Steel Analog Green Dial Silver Strap Men's Watch-Nk5010-51X,4.6,27.0,40410.0
1873,Fossil,Carraway Brown Watch ME3273,4.141309359151683,523.1097279852466,19995.0
1874,TIMEX,Analog Watch for Men with Round Dial & Water Resistant Man's Wrist Watches,4.2,231.0,4495.0
1875,Maserati,"Sport Men's Luxury Watch, Stainless Steel Case, Quartz Movement, Stainless Steel Strap, 100M Water Resistant Timepiece, Gold Dial, 2 Years Warranty - R8873640005",4.2,68.0,22214.0
1876,REDUX,Mw-404 Stainless Steel Analogue Green Dial Watch for Mens & Boy's,3.4,408.0,422.0
1877,WISEWALKER,RevolveX Rotating Hollow Wheel Hub Creative Fashion Analog Silicone Magnetic Strap Wrist Watch for Men Boys | Formal & Casual Wear | Stylish Lightweight Design,4.141309359151683,523.1097279852466,699.0
1878,Armani Exchange,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax1882, Band Color-Two-Tone",3.8,20.0,10497.0
1879,RollsTimi,Pagani Design 1701 V3 Men's Chronograph Quartz Dial 40mm VK63 Movement Stainless Steel Mirror Sapphire Watch 100 Meter Water Resistant Sport Watch,4.4,602.0,7575.618365627633
1880,LOUIS DEVIN,Stainless Steel Chain Analog Wrist Watch for Men (Blue/Green/Silver/Black Dial) | LD-G071-CH,3.5,82.0,341.0
1881,Fossil,Grant Multicolor Quartz Stainless Steel Watch FS6132,4.3,5.0,14495.0
1882,Casio,Enticer Analog Black Dial Men's Watch,4.1,113.0,4995.0
1883,OVERFLY,ONOLA Mens Watch Analog Chronograph Luxury Watches with White Dial & Silicone Strap Wrist Watch for Men,4.141309359151683,523.1097279852466,2999.0
1884,Titan,Fastrack Quartz Analog Black Dial Plastic Strap Watch for Unisex-NG38004PP05W/NT38004PP05W,3.5,34.0,949.0
1885,Sylvi,Imperial Silicone Strap Classic Analog Watches for Men Quartz Movement Water Resistant Watch,3.8,194.0,1649.0
1886,ON TIME OCTUS,360° Rotating Spinning Car Wheels Men's Sport Watch| Black Coated Stainless Steel Chain Analog Sporty Watches for Boy's and Men,5.0,1.0,759.0
1887,Fossil,"Men Leather Analog Black Dial Watch-Fs5251Set, Band Color-Brown",4.4,2500.0,14495.0
1888,ADAMO,Stainless Steel Couple Combo Blue Dial Men's & Women's Analog Watch 849KKM05-335KKM05,4.3,2.0,697.0
1889,Carlington,"Digital Sports Watch Chronograph, Dual Time, Alarm, Calendar, Stopwatch, Water-Resistant, Split Timer, Shock-Resistant, Back Light Display. The Perfect Watch for Men - CT 9133 Series",3.7,39.0,948.0
1890,Tommy Hilfiger,Mens 45 mm Max Blue Dial Stainless Steel Analog Watch (WTOTH1791973),4.0,15.0,14250.0
1891,Seiko,"Stainless Steel Analog Multi-Color Dial Men Watch-Ssb427P1, Bandcolor-Silver",4.4,54.0,20700.0
1892,TIMEWEAR,Analog Black Silicone Strap Watch for Men,3.9,198.0,319.0
1893,French Accent,Men's The Aetheris Round Watch | Onyx Black Silicone Strap | Midnight Black Dial | One-Size | Tang Buckle Closure | Quartz | Battery | Wrist Belt Watch for Men and Boys,4.141309359151683,523.1097279852466,679.0
1894,SOLLEN,"Luxury Men's Chronograph Watch, Black Analog Quartz Watches with Calendar, 24 Hours & Silicone Strap, Waterproof Stylish Luminous Watch for Casual, Business, Formal, Daily Use, with Gift Box",4.1,25.0,3121.0
1895,Fossil,"Mens Chronograph Stainless Steel Watch (WFIF-FS4736,Not assigned,Not assigned)",4.1,131.0,14495.0
1896,Fastrack,Tie & Dye Quartz Analog Blue Dial Silicone Strap Watch for Guys-NS38061PP09,4.3,59.0,959.0
1897,TIMEX,Analog Watch for Men with Round Dial & Water Resistant Man's Wrist Watches,4.3,149.0,2895.0
1898,Oculus,"Men's Racing Rim Design Rolling car Thunder Storm, 360° Spinning Rotating gyro Dial, Black Stainless Steel Band Quartz Movement, Watch for Boys (Thunder Storm)",4.141309359151683,523.1097279852466,599.0
1899,Fastrack,Fastrack Vyb Quartz Analog Blue Dial Steel Sheet Metal Strap Watch for Men-FV30006SM01W,3.7,25.0,1183.0
1900,French Connection,Analog Brown Dial Leather Strap Quartz Watch for Men - FCN0135BRL,4.141309359151683,523.1097279852466,2955.0
1901,Titan,Titan Edge Metal Quartz Analog with Date Silver Dial Silver Stainless Steel Strap Watch for Men - NT1683SM01,4.4,24.0,16236.0
1902,Titan,Titan Yin Yang Skeletal Automatic Analog with White Dial Silver and Rose Gold Stainless Steel Strap Watch for Men - 90222KM01,4.0,6.0,19994.0
1903,SF,Sporty Digital Grey Round Dial Men's Sport Watch-NN77033PP04,4.1,646.0,1099.0
1904,SELLORIA,Analog White Dial Boys' & Girls' Watch Best Gift for Kids,3.6,854.0,162.0
1905,SWADESI STUFF,Analogue Boy's & Girl's Watch (Multicolored Dial & Strap),3.4,1100.0,229.0
1906,Sonata,Classic Quartz Analog Blue Dial Golden Stainless Steel Strap Watch for Men-7987YM14W/NT7987YM14W,3.4,5.0,996.0
1907,ON TIME OCTUS,Spinning Car Wheels Gyro Men's Sport Watch| Rotating Wheel Dial Silicone Strap Analog Luxury Watches for Boy's and Men -MN-259,3.4,8.0,855.0
1908,Time Up,Digital Dial Alarm with Sound Waterproof Light Kids Watch for Boys & Girls (Age:4-12 Years)-DET12-X,4.2,159.0,499.0
1909,LONGBO,"Men's Watches Fashion Decorative Subdials Stainless Steel Band Luxury Dress Waterproof Quartz Wristwatches for Men, Birthday Anniversary Gift for Men",3.5,45.0,806.0
1910,GUESS,Dashboard Analog Watch for Men with Round Dial & Water Resistant Man's Wrist Watches,5.0,2.0,16796.0
1911,Relish,"Black Analog Watch Metal Chain with Perfume for Men Combo Pack | Birthday, Rakhi Gift for Brother, Valentine Gift Boyfriend",4.2,57.0,579.0
1912,Fastrack,Fastrack Go Skate Quartz Analog with Day and Date Grey Dial Silver Stainless Steel Strap Watch for Guys - NT3215SM02,4.0,60.0,2955.0
1913,TIMEX,Analog Watch for Men with Round Dial & Water Resistant Man's Wrist Watches,3.7,37.0,3286.0
1914,ALNA-TURA,"Stylish Men's Rose Gold Watch with Diamond Accents |Elegant Design with Crystal and Metal Strap| Watch for Mens and Boys, Analog Modern Cassual & Formal Boys Watches",3.6,15.0,360.0
1915,Lacoste,Lacoste.12.12 Chronograph Black Round Dial Men's Watch - 2011012,4.4,74.0,8369.0
1916,CrepeS,Roman King Men's Stainless Steel Watch | Quartz Movement | 40mm Case Diameter | Sleek Silver Design | Adjustable Stainless Steel Band | 1-Year Warranty | Versatile & Durable,3.4,11.0,2880.0
1917,Fossil,Crosby Brown Quartz Leather Watch FS6150,4.0,1.0,11995.0
1918,FORSINING,"For-01 Stainless Steel Bracelet Automatic Analogue Men Watch,Dial-Black",3.5,61.0,3153.0
1919,AGELOCER,Mechanical Automatic Watches World Time Watch Men Business Mechanical Wrist Watch Leather Strap Blue Planet,5.0,3.0,86152.0
1920,Sonata,Quartz Analog Champagne Dial Gold Stainless Steel Strap Watch for Men - NT7078YM02,4.2,397.0,1424.0
1921,GLENAW,"Automatic Watches for Men, Blue Rotating Little Earth Blue Dial Men's Mechanical Watch Luminous Hands, 3ATM Waterproof Steel Strap Stopwatch, 8988-Silver Case, Modern",4.6,9.0,5777.0
1922,Giordano,"Analog Watch for Men – Luxury Two-Tone Stainless Steel Strap, Gold Accents, Crystal Hour Markers, Fluted Bezel, and Day-Date Display",5.0,1.0,2580.0
1923,Fastrack,Fastrack Stunners Quartz Analog Brown Dial Brown Stainless Steel Strap Watch for Guys - 3305QM01,5.0,2.0,2695.0
1924,Casio,Edifice EFR-575D-2ADF Analog Blue Dial Men (ED656),4.7,4.0,8995.0
1925,Sonata,Sonata Festive 2.0 Quartz Silver Round Dial Men's Watch | Stainless Steel Strap Material | Watches for Men Analog - 77202SM01,4.141309359151683,523.1097279852466,3445.0
1926,Casio,Enticer Men MTP-E735B-7AVDF Analog Silver Dial Men (A2418),4.1,7.0,7995.0
1927,TIMEX,Analog Watch for Man with Round Dial & Water Resistant Men's Wrist Watches,4.4,17.0,4995.0
1928,Generic,Analog men New Look Designer Watch Which Suits Ur Personality Perfect Its A Fashionable Watch_328,3.8,129.0,257.0
1929,Casio,Edifice ECB-30DC-1BDF Gray Analog-Digital Dial Gray Resin Strap Men's Watch Smartphone Link World Time ED605,4.0,8.0,14395.0
1930,Titan,Titan Classique Slimline Quartz Analog with Date Silver Dial Two Toned Silver & Rose Gold Stainless Steel Strap Watch for Men - NT90142KM01,4.2,22.0,8555.0
1931,Fossil,Silicone Analog White Dial Men's Watch-FS6087,3.7,17.0,14495.0
1932,Generic,"Men Analog Watch, Silver Dial, Brown Leather Strap, Date Display, Water Resistant 50M",4.141309359151683,523.1097279852466,449.0
1933,Krolexe,"Analog Round Black Dial Alphabet A Design Brown Case Stylish Strap Classic Design Fancy Wrist Watch for Men and Boys, Pack of 1 - ALPHA-A-3K-BRW",4.141309359151683,523.1097279852466,349.0
1934,Fastrack,Fastrack Vyb Challenger Quartz Analog Black Dial Watch for Men,4.0,29.0,1709.0
1935,VIN,Digital Multi-Functional Dual Black Silicone Smooth Strap Round Dial Digital Time Alarm LED Luminous Back Light Watch for Boys and Girls |Unisex Birthday Return Gift,3.5,7.0,274.0
1936,G-Shock,Casio G-Shock GMC-B2100D-1ADR Bluetooth Analog Black Dial Men (G1631),5.0,2.0,47995.0
1937,Generic,"Aura Men’s Minimalist Analog Watch – Matte Black Dial with Arabic Numerals | Lightweight 42g Stylish Wristwatch for Daily Use, Office & Casual Outfits",3.5,7.0,341.0
1938,Invicta,Objet D Art Automatic Black Dial Analog Watch for - Men 49500,4.141309359151683,523.1097279852466,7830.0
1939,Acnos,Fashion Analog Watch Black Blue Green Dial Case Men's Watch Leather Multi Color Band Quartz Movement Scratch-Resistant,5.0,8.0,255.0
1940,Evelyn,"Men's Watch, Two-Tone Gold and Silver Analog Watch, Roman Numerals, Metal Band Eve ST 22",3.1,31.0,379.0
1941,Police,Quartz Multifunction Maroon Dial Brown Leather Strap Watch for Men - PLPEWJF0006203,2.9,11.0,7004.0
1942,Armani Exchange,Black Watch AX4198,4.141309359151683,523.1097279852466,14495.0
1943,Fastrack,After Dark Analog Mens Blue Dial Leather Strap Watch for Guys-NS3272SL01,4.1,52.0,3209.0
1944,OLEVS,Chronograph Luxury Stainless Steel Watch for Men (Green Dial),3.5,211.0,3220.0
1945,Generic,Scalton Luxury Skeleton Mechanical Print Watch for Men - Silver & Gold Stainless Steel,2.9,6.0,499.0
1946,Fastrack,Fastrack Vyb Arcane Quartz Analog Black Dial Watch for Men,4.0,23.0,2093.0
1947,KENNETH COLE,Quartz Multifunction Black Dial Brown Leather Strap Watch for Men - KCWGF0015901MN,4.6,6.0,8249.0
1948,jainx,Radium Dial Black Silicone Strap Analog Wrist Watch for Men - JM7108,3.7,215.0,251.0
1949,Generic,Big Bang Watch Skeleton Dial Design Analog Timepiece Man Luxury Style Silver Case Black Strap Mechanical Look Premium Wristwear Classic Formal Fashion Statement Hand Accessory Inspired Automatic Appearance Non Digital Elegant Metal Finish,4.5,2.0,1499.0
1950,ON TIME OCTUS,Analogue Stylish Silver Color Case with Stainless Steel Strap and Day Date Display Men's Wrist Watch (Green),4.2,13.0,396.0
1951,Fossil,Fenmore Multicolor Quartz Stainless Steel Watch BQ2900SET,4.141309359151683,523.1097279852466,26995.0
1952,Casio,Enticer Men MTP-SN2KL-1A Analog Black Dial Men (A2454),3.6,4.0,3835.0
1953,Generic,"Men Analog Watch, Black Dial, Black Leather Strap, Men's Wristwatch",4.141309359151683,523.1097279852466,499.0
1954,Acnos,"Premium Analog Multi-Colour Dial Men's Watch - An-Combo-01-02-Mino, Multi-Color, Leather",3.6,274.0,348.0
1955,Axlyn,"Arabic Aura Black Watch, Black Dial with Arabic Numerals | Aura Watch for Boys and Men | Scratch-Resistant Band",3.5,17.0,349.0
1956,Carlington,Legacy Series Analog Wrist Watches with Chronograph & Premium Leather Strap for Men - CT 9966,3.5,34.0,1613.0
1957,GUESS,"Silicone Men 42Mm Analog Watch - Blue Strap Blue Dial Rose Gold Tone Case, Blue, Classic, Blue Band",5.0,6.0,9096.0
1958,Sonata,Beach Pop Quartz Green Round Dial Men's Watch | Stainless Steel Material | Multi Color Band - SP70073SM02,4.6,12.0,1595.0
1959,FANMIS,Fashion Mens Tonneau Sport Watches Cool Big Dial Watch Waterproof Luminous Sport Chronograph Business Dress Watches Silicon Strap for Men,4.2,7.0,6761.0
1960,Generic,Day n Date Men Stylish Analog Latest Watches Combo - Set of 2 - GOLD-6-AND-SLV-MN-542,3.8,19.0,459.0
1961,Citizen,"Leather Analog White Dial Men's Watch-Ca4593-15A, Band Color-Brown",4.9,25.0,28710.0
1962,FORSINING,Retro Steampunk Skeleton Automatic Diamond Royal Carving Men's Watches Elegant Mechanical Wrist Watch Neutral Clock,3.7,437.0,4239.0
1963,Swiss Military Hanowa,Master DILIGENTER Green Round Dial Comes with Swiss Made Automatic Watch for Men | SMWGL0005412,4.141309359151683,523.1097279852466,89250.0
1964,Generic,Buy to Click Men’s Black Sports Analog Watch | Skeleton Dial Design | Silicone Strap | Stylish & Durable Timepiece,4.141309359151683,523.1097279852466,600.0
1965,Titan,Octane Analog Silver Dial Men's Watch-NM9324BM01 / NL9324BM01/NP9324BM01,4.4,126.0,8861.0
1966,Rabela,Men's Combo Pack of Analog Blue Dial Watch Tan Wallet and Reversible PU Leather Belt RWWB-1112,4.141309359151683,523.1097279852466,599.0
1967,Generic,"Rose Gold Chronograph Men's Wristwatch with Black Dial, Stainless Steel Bracelet",4.141309359151683,523.1097279852466,599.0
1968,Sylvi,"Starboard Luxury Watch for Men with Date & Date, Water Resistant",4.4,79.0,1779.0
1969,OLEVS,Men's Analog Watch Multi Color Business Stainless Steel Waterproof Luminous Quartz Watch Luxury Leisure Date Simulation Original Bowl Watch,4.2,517.0,3040.0
1970,Fastrack,Topicals Quartz Analog Multicoloured Dial Silicone Strap Unisex Watch-68031AP03,4.3,70.0,1197.0
1971,Titan,Slim Ceramic Fusion Quartz Analog with Date Blue Dial Stainless Steel Strap Watch for Men,4.141309359151683,523.1097279852466,13770.0
1972,Acnos,"Premium Special Super Quality Analog Watches Combo Look Like Handsome For Boys And Mens Pack Of - 3(Stl-437-436, Multi-Colour, Multicolour)",3.6,249.0,535.0
1973,TISSOT,Couturier Chronograph Black Dial Men's Watch T0356171105100,4.141309359151683,523.1097279852466,44700.0
1974,TISSOT,PRS 516 Automatic Black Dial Men's Watch T100.430.11.051.00,4.141309359151683,523.1097279852466,81000.0
1975,Fastrack,Casual Analog Black Dial Men's Watch-NL3123SM01,4.1,1500.0,1756.0
1976,SWISSTONE,Analog Men's Watch (Silver Dial Brown Colored Strap),3.8,333.0,310.0
1977,TIMEX,Analog Watch for Unisex with Round Dial & Water Resistant Unisex Wrist Watches,4.3,64.0,6488.0
1978,Joker & Witch,"Leather Daphne & Simon Couple Analogue Watches, Black Dial, Brown Band",4.0,14.0,1674.0
1979,TIMEX,Analog Watch for Man Available in Multicolor Water Resistant Men's Wrist Watches,4.7,12.0,2936.0
1980,Sonata,SF Digital Green PU Strap Watch for Unisex - NT77123PP03,4.2,57.0,927.0
1981,Sonata,Sonata Poze Quartz Analog Black dial Metal Strap Watch for Men-SP70006NM01,3.8,165.0,1151.0
1982,Titan,Titan Analog Brown Dial Men's Watch-90189WL01,4.6,13.0,6892.0
1983,Mikado,Round Dial Men's Watch(Orange Men_BAZ),4.141309359151683,523.1097279852466,7575.618365627633
1984,OLEVS,Mens Analog Quartz Watches Diamond Luxury Dress Wrist Watch Big Face Easy Reader Business Casual Stainless Steel Waterproof Date Watch,3.6,467.0,3420.0
1985,SF,SF Digitals Quartz Cool Grey Round Dial Men's Watch | Digital Watch | Watches for Men - 77161PP06,4.141309359151683,523.1097279852466,995.0
1986,Fossil,Stainless Steel Everett Analog Blue Dial Men's Watch-Me3220,4.2,72.0,21994.0
1987,GUESS,"Silicone Men 42Mm Analog Watch -Rose Gold Tone Case, Band",4.5,23.0,5997.0
1988,Titan,Neo Splash Quartz Analog with Date Black Dial Brown Stainless Steel Strap Watch for Men - NT1849KM04,4.4,17.0,5833.0
1989,ROUNKIN,Rounkin Professional Charger Dock for Casio/Citizen/Seiko/Garmin Solar Watches(Black),4.5,195.0,2516.0
1990,DZH,"2813 Digital Sports Watch, 5ATM Water Resistant, Black Case with Silicone Band, Stopwatch, Alarm & Day-Date Watch",4.141309359151683,523.1097279852466,495.0
1991,LONGBO,Silver Business Casual Stainless Steel Decorative Subdials Luminous Hands Big Black Dial Scratch Resistant Waterproof Analogue Watch for Men and Boys,3.8,517.0,941.0
1992,Sonata,SF Quartz Digital Dial Plastic Strap Watch for Men-NS77030PP03,3.6,292.0,2299.0
1993,CARNAER,"Square Skeleton Men’s Chronograph Dial Men’s Watch– Luminous Quartz Movement, Zinc Alloy Case, Silicone Band, Waterproof Luxury Wristwatch for Boys",4.0,6.0,1690.0
1994,Fossil,Men's Townsman Brown Analog Automatic Leather Watch ME3265,3.6,10.0,19495.0
1995,HORAME,"42MM Automatic Watch for Man with Square Skeleton Dial, 30M Waterproof Self Winding Automatic Mechanical Watch for Man, Luxury Roman Green Dial Watches for Men with Golden Steel Chain",3.8,6.0,2999.0
1996,Victorinox,"Journey 1884, Swiss Made Men's Analog Watch, Black Dial, 43 Mm, Water Resistant Up To 200 M, Quartz Movement, Stainless Steel Case, Wrist Watch For Men | 242014, Band Color:Brown",5.0,2.0,57600.0
1997,Daniel Wellington,Quadro Analog Watch for Women with White Square Dial & Rose Gold Stainless Steel Bracelet Band Water Resistant Women's Wrist Watches - DW00100517K,3.6,14.0,11399.0
1998,Casio,Enticer Men MTP-SN5YSG-2A Analog Blue Dial Men (A2436),4.141309359151683,523.1097279852466,2796.0
1999,French Connection,Green Embossed Round Dial with Rose Stainless Steel Strap Chronograph Watch for Mens - FCO5RTM,4.141309359151683,523.1097279852466,5340.0
2000,Mathey-Tissot,Automatic White Dial Men's Watch-H9030AI,5.0,1.0,67000.0
2001,TIMEX,80 Grey Tonneau Dial Digital Unisex's Watch - TW2R79300UJ,5.0,2.0,4497.0
